Starting Training Loop...
1000
[214/1000][0/3]	Loss_D: 0.1671	Loss_G: 7.6363	D(x): 0.9784	D(G(z)): 0.1191 / 0.0022
[215/1000][0/3]	Loss_D: 0.1115	Loss_G: 7.3894	D(x): 0.9185	D(G(z)): 0.0136 / 0.0026
[216/1000][0/3]	Loss_D: 0.1683	Loss_G: 5.7359	D(x): 0.8838	D(G(z)): 0.0206 / 0.0113
[217/1000][0/3]	Loss_D: 0.1889	Loss_G: 8.3516	D(x): 0.9749	D(G(z)): 0.1255 / 0.0011
[218/1000][0/3]	Loss_D: 0.0898	Loss_G: 6.6510	D(x): 0.9651	D(G(z)): 0.0488 / 0.0045
[219/1000][0/3]	Loss_D: 0.1957	Loss_G: 5.0487	D(x): 0.8739	D(G(z)): 0.0421 / 0.0225
[220/1000][0/3]	Loss_D: 0.7382	Loss_G: 12.9000	D(x): 0.9936	D(G(z)): 0.3762 / 0.0001
[221/1000][0/3]	Loss_D: 0.2955	Loss_G: 7.9235	D(x): 0.9636	D(G(z)): 0.1809 / 0.0011
[222/1000][0/3]	Loss_D: 0.1924	Loss_G: 4.9332	D(x): 0.8833	D(G(z)): 0.0374 / 0.0267
[223/1000][0/3]	Loss_D: 0.1552	Loss_G: 5.8959	D(x): 0.9179	D(G(z)): 0.0534 / 0.0055
[224/1000][0/3]	Loss_D: 0.1119	Loss_G: 6.2819	D(x): 0.9471	D(G(z)): 0.0513 / 0.0056
[225/1000][0/3]	Loss_D: 0.1030	Loss_G: 6.1307	D(x): 0.9351	D(G(z)): 0.0296 / 0.0092
[226/1000][0/3]	Loss_D: 0.0902	Loss_G: 6.0201	D(x): 0.9589	D(G(z)): 0.0436 / 0.0062
[227/1000][0/3]	Loss_D: 0.1123	Loss_G: 6.0551	D(x): 0.9446	D(G(z)): 0.0486 / 0.0080
[228/1000][0/3]	Loss_D: 0.1330	Loss_G: 6.3431	D(x): 0.9564	D(G(z)): 0.0774 / 0.0045
[229/1000][0/3]	Loss_D: 0.0834	Loss_G: 6.3771	D(x): 0.9669	D(G(z)): 0.0460 / 0.0038
[230/1000][0/3]	Loss_D: 0.1094	Loss_G: 7.1230	D(x): 0.9470	D(G(z)): 0.0437 / 0.0022
[231/1000][0/3]	Loss_D: 0.0806	Loss_G: 6.7943	D(x): 0.9715	D(G(z)): 0.0477 / 0.0030
[232/1000][0/3]	Loss_D: 0.0964	Loss_G: 6.9943	D(x): 0.9688	D(G(z)): 0.0593 / 0.0025
[233/1000][0/3]	Loss_D: 0.1910	Loss_G: 8.7588	D(x): 0.9590	D(G(z)): 0.1281 / 0.0005
[234/1000][0/3]	Loss_D: 0.1832	Loss_G: 9.0657	D(x): 0.9825	D(G(z)): 0.1405 / 0.0009
[235/1000][0/3]	Loss_D: 0.1936	Loss_G: 9.2285	D(x): 0.9741	D(G(z)): 0.1392 / 0.0004
[236/1000][0/3]	Loss_D: 0.3263	Loss_G: 11.4831	D(x): 0.9798	D(G(z)): 0.2187 / 0.0001
[237/1000][0/3]	Loss_D: 0.1187	Loss_G: 6.3978	D(x): 0.9799	D(G(z)): 0.0851 / 0.0045
[238/1000][0/3]	Loss_D: 0.0842	Loss_G: 5.8748	D(x): 0.9427	D(G(z)): 0.0201 / 0.0070
[239/1000][0/3]	Loss_D: 0.1617	Loss_G: 7.1263	D(x): 0.9555	D(G(z)): 0.0979 / 0.0034
[240/1000][0/3]	Loss_D: 0.1477	Loss_G: 7.2390	D(x): 0.9429	D(G(z)): 0.0759 / 0.0027
[241/1000][0/3]	Loss_D: 0.0968	Loss_G: 6.7760	D(x): 0.9711	D(G(z)): 0.0604 / 0.0035
[242/1000][0/3]	Loss_D: 0.1636	Loss_G: 8.8572	D(x): 0.9649	D(G(z)): 0.1094 / 0.0008
[243/1000][0/3]	Loss_D: 0.1479	Loss_G: 8.0019	D(x): 0.9835	D(G(z)): 0.1101 / 0.0012
[244/1000][0/3]	Loss_D: 0.1188	Loss_G: 7.8136	D(x): 0.9828	D(G(z)): 0.0860 / 0.0013
[245/1000][0/3]	Loss_D: 0.0782	Loss_G: 6.8032	D(x): 0.9750	D(G(z)): 0.0484 / 0.0032
[246/1000][0/3]	Loss_D: 0.1190	Loss_G: 7.3201	D(x): 0.9719	D(G(z)): 0.0811 / 0.0020
[247/1000][0/3]	Loss_D: 0.1137	Loss_G: 6.7933	D(x): 0.9671	D(G(z)): 0.0711 / 0.0027
[248/1000][0/3]	Loss_D: 0.0810	Loss_G: 6.9092	D(x): 0.9702	D(G(z)): 0.0464 / 0.0022
[249/1000][0/3]	Loss_D: 0.1237	Loss_G: 8.9662	D(x): 0.9819	D(G(z)): 0.0891 / 0.0006
[250/1000][0/3]	Loss_D: 0.0648	Loss_G: 6.1018	D(x): 0.9804	D(G(z)): 0.0423 / 0.0057
[251/1000][0/3]	Loss_D: 0.1063	Loss_G: 7.2323	D(x): 0.9739	D(G(z)): 0.0715 / 0.0021
[252/1000][0/3]	Loss_D: 0.0821	Loss_G: 6.6594	D(x): 0.9776	D(G(z)): 0.0551 / 0.0031
[253/1000][0/3]	Loss_D: 0.0520	Loss_G: 7.2649	D(x): 0.9645	D(G(z)): 0.0147 / 0.0036
[254/1000][0/3]	Loss_D: 0.1542	Loss_G: 10.1195	D(x): 0.9795	D(G(z)): 0.1058 / 0.0005
[255/1000][0/3]	Loss_D: 0.0518	Loss_G: 5.9193	D(x): 0.9751	D(G(z)): 0.0243 / 0.0082
[256/1000][0/3]	Loss_D: 0.0645	Loss_G: 6.8199	D(x): 0.9685	D(G(z)): 0.0295 / 0.0027
[257/1000][0/3]	Loss_D: 0.0587	Loss_G: 6.6857	D(x): 0.9722	D(G(z)): 0.0288 / 0.0027
[258/1000][0/3]	Loss_D: 0.0649	Loss_G: 6.3635	D(x): 0.9671	D(G(z)): 0.0292 / 0.0036
[259/1000][0/3]	Loss_D: 0.0702	Loss_G: 6.9199	D(x): 0.9756	D(G(z)): 0.0424 / 0.0026
[260/1000][0/3]	Loss_D: 0.0690	Loss_G: 6.6248	D(x): 0.9796	D(G(z)): 0.0453 / 0.0040
[261/1000][0/3]	Loss_D: 0.0743	Loss_G: 6.7337	D(x): 0.9716	D(G(z)): 0.0420 / 0.0029
[262/1000][0/3]	Loss_D: 0.0701	Loss_G: 6.8923	D(x): 0.9742	D(G(z)): 0.0410 / 0.0023
[263/1000][0/3]	Loss_D: 0.0604	Loss_G: 6.4274	D(x): 0.9749	D(G(z)): 0.0328 / 0.0039
[264/1000][0/3]	Loss_D: 0.0571	Loss_G: 6.2497	D(x): 0.9732	D(G(z)): 0.0280 / 0.0037
[265/1000][0/3]	Loss_D: 0.0444	Loss_G: 6.6440	D(x): 0.9697	D(G(z)): 0.0128 / 0.0028
[266/1000][0/3]	Loss_D: 0.0397	Loss_G: 6.6518	D(x): 0.9816	D(G(z)): 0.0201 / 0.0033
[267/1000][0/3]	Loss_D: 0.0499	Loss_G: 6.8484	D(x): 0.9858	D(G(z)): 0.0339 / 0.0022
[268/1000][0/3]	Loss_D: 0.0583	Loss_G: 6.8265	D(x): 0.9814	D(G(z)): 0.0377 / 0.0022
[269/1000][0/3]	Loss_D: 0.0790	Loss_G: 7.3924	D(x): 0.9852	D(G(z)): 0.0569 / 0.0016
[270/1000][0/3]	Loss_D: 0.0542	Loss_G: 6.2058	D(x): 0.9786	D(G(z)): 0.0307 / 0.0047
[271/1000][0/3]	Loss_D: 0.0601	Loss_G: 6.4609	D(x): 0.9716	D(G(z)): 0.0291 / 0.0035
[272/1000][0/3]	Loss_D: 0.0439	Loss_G: 5.8671	D(x): 0.9738	D(G(z)): 0.0167 / 0.0059
[273/1000][0/3]	Loss_D: 0.0565	Loss_G: 6.6836	D(x): 0.9888	D(G(z)): 0.0419 / 0.0029
[274/1000][0/3]	Loss_D: 0.0418	Loss_G: 5.9744	D(x): 0.9858	D(G(z)): 0.0264 / 0.0054
[275/1000][0/3]	Loss_D: 0.0401	Loss_G: 5.6955	D(x): 0.9813	D(G(z)): 0.0205 / 0.0061
[276/1000][0/3]	Loss_D: 0.0441	Loss_G: 5.8201	D(x): 0.9889	D(G(z)): 0.0316 / 0.0059
[277/1000][0/3]	Loss_D: 0.0353	Loss_G: 5.9746	D(x): 0.9846	D(G(z)): 0.0192 / 0.0050
[278/1000][0/3]	Loss_D: 0.0346	Loss_G: 6.1097	D(x): 0.9817	D(G(z)): 0.0157 / 0.0039
[279/1000][0/3]	Loss_D: 0.0443	Loss_G: 6.2671	D(x): 0.9777	D(G(z)): 0.0209 / 0.0043
[280/1000][0/3]	Loss_D: 0.0489	Loss_G: 6.5328	D(x): 0.9826	D(G(z)): 0.0293 / 0.0037
[281/1000][0/3]	Loss_D: 0.0383	Loss_G: 5.8789	D(x): 0.9842	D(G(z)): 0.0217 / 0.0052
[282/1000][0/3]	Loss_D: 0.0361	Loss_G: 6.4452	D(x): 0.9821	D(G(z)): 0.0175 / 0.0046
[283/1000][0/3]	Loss_D: 0.0379	Loss_G: 6.2352	D(x): 0.9885	D(G(z)): 0.0256 / 0.0043
[284/1000][0/3]	Loss_D: 0.0367	Loss_G: 6.1524	D(x): 0.9849	D(G(z)): 0.0208 / 0.0044
[285/1000][0/3]	Loss_D: 0.0393	Loss_G: 6.3056	D(x): 0.9880	D(G(z)): 0.0262 / 0.0044
[286/1000][0/3]	Loss_D: 0.0294	Loss_G: 6.1072	D(x): 0.9861	D(G(z)): 0.0150 / 0.0047
[287/1000][0/3]	Loss_D: 0.0371	Loss_G: 5.9284	D(x): 0.9857	D(G(z)): 0.0221 / 0.0062
[288/1000][0/3]	Loss_D: 0.0354	Loss_G: 5.7460	D(x): 0.9784	D(G(z)): 0.0130 / 0.0059
[289/1000][0/3]	Loss_D: 0.0424	Loss_G: 6.0190	D(x): 0.9806	D(G(z)): 0.0222 / 0.0047
[290/1000][0/3]	Loss_D: 0.0317	Loss_G: 5.9763	D(x): 0.9838	D(G(z)): 0.0150 / 0.0049
[291/1000][0/3]	Loss_D: 0.0412	Loss_G: 5.8870	D(x): 0.9766	D(G(z)): 0.0170 / 0.0054
[292/1000][0/3]	Loss_D: 0.0374	Loss_G: 6.2161	D(x): 0.9810	D(G(z)): 0.0176 / 0.0042
[293/1000][0/3]	Loss_D: 0.0362	Loss_G: 6.2068	D(x): 0.9886	D(G(z)): 0.0239 / 0.0045
[294/1000][0/3]	Loss_D: 0.0276	Loss_G: 5.8350	D(x): 0.9860	D(G(z)): 0.0133 / 0.0052
[295/1000][0/3]	Loss_D: 0.0274	Loss_G: 6.1164	D(x): 0.9813	D(G(z)): 0.0082 / 0.0047
[296/1000][0/3]	Loss_D: 0.0316	Loss_G: 6.1360	D(x): 0.9834	D(G(z)): 0.0145 / 0.0045
[297/1000][0/3]	Loss_D: 0.0295	Loss_G: 5.8964	D(x): 0.9894	D(G(z)): 0.0184 / 0.0048
[298/1000][0/3]	Loss_D: 0.0301	Loss_G: 5.6978	D(x): 0.9834	D(G(z)): 0.0130 / 0.0063
[299/1000][0/3]	Loss_D: 0.0370	Loss_G: 6.3385	D(x): 0.9730	D(G(z)): 0.0090 / 0.0047
[300/1000][0/3]	Loss_D: 0.0442	Loss_G: 6.5924	D(x): 0.9801	D(G(z)): 0.0219 / 0.0040
[301/1000][0/3]	Loss_D: 0.0397	Loss_G: 5.9631	D(x): 0.9890	D(G(z)): 0.0276 / 0.0049
[302/1000][0/3]	Loss_D: 0.0314	Loss_G: 5.6852	D(x): 0.9834	D(G(z)): 0.0143 / 0.0058
[303/1000][0/3]	Loss_D: 0.0551	Loss_G: 6.3015	D(x): 0.9842	D(G(z)): 0.0362 / 0.0046
[304/1000][0/3]	Loss_D: 0.0286	Loss_G: 5.7436	D(x): 0.9867	D(G(z)): 0.0148 / 0.0070
[305/1000][0/3]	Loss_D: 0.0366	Loss_G: 5.9409	D(x): 0.9876	D(G(z)): 0.0226 / 0.0061
[306/1000][0/3]	Loss_D: 0.0274	Loss_G: 5.9756	D(x): 0.9825	D(G(z)): 0.0096 / 0.0049
[307/1000][0/3]	Loss_D: 0.0284	Loss_G: 6.0745	D(x): 0.9851	D(G(z)): 0.0131 / 0.0043
[308/1000][0/3]	Loss_D: 0.0322	Loss_G: 5.8387	D(x): 0.9870	D(G(z)): 0.0185 / 0.0055
[309/1000][0/3]	Loss_D: 0.0268	Loss_G: 5.8302	D(x): 0.9886	D(G(z)): 0.0150 / 0.0056
[310/1000][0/3]	Loss_D: 0.0288	Loss_G: 5.8382	D(x): 0.9876	D(G(z)): 0.0159 / 0.0056
[311/1000][0/3]	Loss_D: 0.0279	Loss_G: 6.0829	D(x): 0.9886	D(G(z)): 0.0160 / 0.0045
[312/1000][0/3]	Loss_D: 0.0288	Loss_G: 6.1147	D(x): 0.9890	D(G(z)): 0.0172 / 0.0047
[313/1000][0/3]	Loss_D: 0.0227	Loss_G: 6.3205	D(x): 0.9885	D(G(z)): 0.0110 / 0.0039
[314/1000][0/3]	Loss_D: 0.0254	Loss_G: 6.0684	D(x): 0.9888	D(G(z)): 0.0139 / 0.0048
[315/1000][0/3]	Loss_D: 0.0287	Loss_G: 6.1982	D(x): 0.9853	D(G(z)): 0.0135 / 0.0048
[316/1000][0/3]	Loss_D: 0.0245	Loss_G: 6.0660	D(x): 0.9866	D(G(z)): 0.0108 / 0.0044
[317/1000][0/3]	Loss_D: 0.0276	Loss_G: 6.1351	D(x): 0.9852	D(G(z)): 0.0123 / 0.0043
[318/1000][0/3]	Loss_D: 0.0266	Loss_G: 6.1180	D(x): 0.9843	D(G(z)): 0.0105 / 0.0045
[319/1000][0/3]	Loss_D: 0.0295	Loss_G: 5.9225	D(x): 0.9889	D(G(z)): 0.0179 / 0.0050
[320/1000][0/3]	Loss_D: 0.0309	Loss_G: 5.6004	D(x): 0.9865	D(G(z)): 0.0169 / 0.0065
[321/1000][0/3]	Loss_D: 0.0245	Loss_G: 6.0898	D(x): 0.9852	D(G(z)): 0.0094 / 0.0043
[322/1000][0/3]	Loss_D: 0.0321	Loss_G: 6.1988	D(x): 0.9871	D(G(z)): 0.0184 / 0.0044
[323/1000][0/3]	Loss_D: 0.0244	Loss_G: 5.9893	D(x): 0.9895	D(G(z)): 0.0136 / 0.0049
[324/1000][0/3]	Loss_D: 0.0335	Loss_G: 6.1365	D(x): 0.9904	D(G(z)): 0.0232 / 0.0044
[325/1000][0/3]	Loss_D: 0.0231	Loss_G: 6.1833	D(x): 0.9895	D(G(z)): 0.0122 / 0.0052
[326/1000][0/3]	Loss_D: 0.0272	Loss_G: 6.0844	D(x): 0.9916	D(G(z)): 0.0183 / 0.0042
[327/1000][0/3]	Loss_D: 0.0250	Loss_G: 5.9592	D(x): 0.9885	D(G(z)): 0.0132 / 0.0055
[328/1000][0/3]	Loss_D: 0.0289	Loss_G: 6.3439	D(x): 0.9791	D(G(z)): 0.0075 / 0.0038
[329/1000][0/3]	Loss_D: 0.0274	Loss_G: 6.1960	D(x): 0.9878	D(G(z)): 0.0148 / 0.0047
[330/1000][0/3]	Loss_D: 0.0331	Loss_G: 5.9363	D(x): 0.9902	D(G(z)): 0.0223 / 0.0049
[331/1000][0/3]	Loss_D: 0.0226	Loss_G: 5.8745	D(x): 0.9898	D(G(z)): 0.0121 / 0.0052
[332/1000][0/3]	Loss_D: 0.0293	Loss_G: 6.0923	D(x): 0.9879	D(G(z)): 0.0166 / 0.0045
[333/1000][0/3]	Loss_D: 0.0243	Loss_G: 6.0893	D(x): 0.9880	D(G(z)): 0.0119 / 0.0046
[334/1000][0/3]	Loss_D: 0.0253	Loss_G: 5.8732	D(x): 0.9869	D(G(z)): 0.0119 / 0.0050
[335/1000][0/3]	Loss_D: 0.0253	Loss_G: 5.9980	D(x): 0.9859	D(G(z)): 0.0108 / 0.0048
[336/1000][0/3]	Loss_D: 0.0210	Loss_G: 6.1836	D(x): 0.9871	D(G(z)): 0.0079 / 0.0035
[337/1000][0/3]	Loss_D: 0.0192	Loss_G: 6.2454	D(x): 0.9874	D(G(z)): 0.0064 / 0.0034
[338/1000][0/3]	Loss_D: 0.0265	Loss_G: 6.3999	D(x): 0.9920	D(G(z)): 0.0180 / 0.0036
[339/1000][0/3]	Loss_D: 0.0246	Loss_G: 5.8897	D(x): 0.9882	D(G(z)): 0.0124 / 0.0057
[340/1000][0/3]	Loss_D: 0.0199	Loss_G: 6.2686	D(x): 0.9883	D(G(z)): 0.0080 / 0.0037
[341/1000][0/3]	Loss_D: 0.0188	Loss_G: 6.3726	D(x): 0.9890	D(G(z)): 0.0076 / 0.0042
[342/1000][0/3]	Loss_D: 0.0245	Loss_G: 5.9585	D(x): 0.9900	D(G(z)): 0.0140 / 0.0057
[343/1000][0/3]	Loss_D: 0.0207	Loss_G: 6.0178	D(x): 0.9894	D(G(z)): 0.0099 / 0.0049
[344/1000][0/3]	Loss_D: 0.0299	Loss_G: 6.2413	D(x): 0.9907	D(G(z)): 0.0195 / 0.0044
[345/1000][0/3]	Loss_D: 0.0321	Loss_G: 6.0364	D(x): 0.9921	D(G(z)): 0.0235 / 0.0051
[346/1000][0/3]	Loss_D: 0.0224	Loss_G: 5.7964	D(x): 0.9915	D(G(z)): 0.0137 / 0.0062
[347/1000][0/3]	Loss_D: 0.0273	Loss_G: 6.3587	D(x): 0.9807	D(G(z)): 0.0074 / 0.0041
[348/1000][0/3]	Loss_D: 0.0179	Loss_G: 6.2034	D(x): 0.9911	D(G(z)): 0.0088 / 0.0042
[349/1000][0/3]	Loss_D: 0.0247	Loss_G: 6.1377	D(x): 0.9934	D(G(z)): 0.0168 / 0.0053
[350/1000][0/3]	Loss_D: 0.0205	Loss_G: 5.9376	D(x): 0.9888	D(G(z)): 0.0090 / 0.0050
[351/1000][0/3]	Loss_D: 0.0272	Loss_G: 6.1707	D(x): 0.9906	D(G(z)): 0.0170 / 0.0057
[352/1000][0/3]	Loss_D: 0.0204	Loss_G: 5.9711	D(x): 0.9920	D(G(z)): 0.0121 / 0.0056
[353/1000][0/3]	Loss_D: 0.0267	Loss_G: 5.8233	D(x): 0.9923	D(G(z)): 0.0185 / 0.0064
[354/1000][0/3]	Loss_D: 0.0202	Loss_G: 6.0693	D(x): 0.9887	D(G(z)): 0.0086 / 0.0053
[355/1000][0/3]	Loss_D: 0.0319	Loss_G: 5.8743	D(x): 0.9893	D(G(z)): 0.0198 / 0.0056
[356/1000][0/3]	Loss_D: 0.0236	Loss_G: 5.6068	D(x): 0.9939	D(G(z)): 0.0169 / 0.0086
[357/1000][0/3]	Loss_D: 0.0225	Loss_G: 6.0959	D(x): 0.9903	D(G(z)): 0.0124 / 0.0052
[358/1000][0/3]	Loss_D: 0.0280	Loss_G: 5.8415	D(x): 0.9911	D(G(z)): 0.0182 / 0.0050
[359/1000][0/3]	Loss_D: 0.0254	Loss_G: 5.5490	D(x): 0.9867	D(G(z)): 0.0116 / 0.0063
[360/1000][0/3]	Loss_D: 0.0248	Loss_G: 5.7465	D(x): 0.9874	D(G(z)): 0.0119 / 0.0060
[361/1000][0/3]	Loss_D: 0.0264	Loss_G: 5.5905	D(x): 0.9881	D(G(z)): 0.0141 / 0.0073
[362/1000][0/3]	Loss_D: 0.0222	Loss_G: 5.8943	D(x): 0.9899	D(G(z)): 0.0118 / 0.0058
[363/1000][0/3]	Loss_D: 0.0219	Loss_G: 5.9385	D(x): 0.9875	D(G(z)): 0.0092 / 0.0045
[364/1000][0/3]	Loss_D: 0.0184	Loss_G: 5.8680	D(x): 0.9922	D(G(z)): 0.0104 / 0.0060
[365/1000][0/3]	Loss_D: 0.0217	Loss_G: 5.6799	D(x): 0.9910	D(G(z)): 0.0124 / 0.0065
[366/1000][0/3]	Loss_D: 0.0223	Loss_G: 5.8297	D(x): 0.9860	D(G(z)): 0.0080 / 0.0056
[367/1000][0/3]	Loss_D: 0.0229	Loss_G: 5.8031	D(x): 0.9911	D(G(z)): 0.0137 / 0.0056
[368/1000][0/3]	Loss_D: 0.0178	Loss_G: 5.8251	D(x): 0.9910	D(G(z)): 0.0087 / 0.0054
[369/1000][0/3]	Loss_D: 0.0227	Loss_G: 5.7844	D(x): 0.9904	D(G(z)): 0.0128 / 0.0057
[370/1000][0/3]	Loss_D: 0.0208	Loss_G: 5.6260	D(x): 0.9873	D(G(z)): 0.0079 / 0.0055
[371/1000][0/3]	Loss_D: 0.0228	Loss_G: 5.9424	D(x): 0.9898	D(G(z)): 0.0123 / 0.0048
[372/1000][0/3]	Loss_D: 0.0197	Loss_G: 5.8979	D(x): 0.9897	D(G(z)): 0.0092 / 0.0049
[373/1000][0/3]	Loss_D: 0.0166	Loss_G: 6.0539	D(x): 0.9915	D(G(z)): 0.0080 / 0.0040
[374/1000][0/3]	Loss_D: 0.0214	Loss_G: 6.0684	D(x): 0.9919	D(G(z)): 0.0130 / 0.0046
[375/1000][0/3]	Loss_D: 0.0191	Loss_G: 5.7755	D(x): 0.9897	D(G(z)): 0.0087 / 0.0056
[376/1000][0/3]	Loss_D: 0.0174	Loss_G: 5.8012	D(x): 0.9921	D(G(z)): 0.0094 / 0.0049
[377/1000][0/3]	Loss_D: 0.0169	Loss_G: 5.8043	D(x): 0.9934	D(G(z)): 0.0101 / 0.0051
[378/1000][0/3]	Loss_D: 0.0185	Loss_G: 5.9170	D(x): 0.9909	D(G(z)): 0.0093 / 0.0050
[379/1000][0/3]	Loss_D: 0.0174	Loss_G: 5.8985	D(x): 0.9924	D(G(z)): 0.0097 / 0.0047
[380/1000][0/3]	Loss_D: 0.0195	Loss_G: 5.8685	D(x): 0.9905	D(G(z)): 0.0097 / 0.0049
[381/1000][0/3]	Loss_D: 0.0196	Loss_G: 5.9494	D(x): 0.9908	D(G(z)): 0.0102 / 0.0050
[382/1000][0/3]	Loss_D: 0.0177	Loss_G: 6.0626	D(x): 0.9927	D(G(z)): 0.0102 / 0.0044
[383/1000][0/3]	Loss_D: 0.0210	Loss_G: 5.7128	D(x): 0.9892	D(G(z)): 0.0099 / 0.0060
[384/1000][0/3]	Loss_D: 0.0186	Loss_G: 6.1122	D(x): 0.9900	D(G(z)): 0.0084 / 0.0042
[385/1000][0/3]	Loss_D: 0.0216	Loss_G: 5.7477	D(x): 0.9903	D(G(z)): 0.0117 / 0.0056
[386/1000][0/3]	Loss_D: 0.0191	Loss_G: 5.8892	D(x): 0.9922	D(G(z)): 0.0111 / 0.0062
[387/1000][0/3]	Loss_D: 0.0190	Loss_G: 5.9343	D(x): 0.9876	D(G(z)): 0.0064 / 0.0047
[388/1000][0/3]	Loss_D: 0.0171	Loss_G: 5.9605	D(x): 0.9920	D(G(z)): 0.0089 / 0.0046
[389/1000][0/3]	Loss_D: 0.0213	Loss_G: 5.8289	D(x): 0.9902	D(G(z)): 0.0113 / 0.0051
[390/1000][0/3]	Loss_D: 0.0224	Loss_G: 5.8874	D(x): 0.9931	D(G(z)): 0.0151 / 0.0054
[391/1000][0/3]	Loss_D: 0.0154	Loss_G: 5.9820	D(x): 0.9938	D(G(z)): 0.0090 / 0.0046
[392/1000][0/3]	Loss_D: 0.0205	Loss_G: 5.8727	D(x): 0.9935	D(G(z)): 0.0136 / 0.0052
[393/1000][0/3]	Loss_D: 0.0204	Loss_G: 5.9669	D(x): 0.9916	D(G(z)): 0.0117 / 0.0056
[394/1000][0/3]	Loss_D: 0.0219	Loss_G: 5.9497	D(x): 0.9943	D(G(z)): 0.0157 / 0.0054
[395/1000][0/3]	Loss_D: 0.0169	Loss_G: 6.0908	D(x): 0.9921	D(G(z)): 0.0088 / 0.0045
[396/1000][0/3]	Loss_D: 0.0202	Loss_G: 5.9744	D(x): 0.9924	D(G(z)): 0.0123 / 0.0050
[397/1000][0/3]	Loss_D: 0.0166	Loss_G: 5.9651	D(x): 0.9925	D(G(z)): 0.0089 / 0.0049
[398/1000][0/3]	Loss_D: 0.0246	Loss_G: 5.8260	D(x): 0.9942	D(G(z)): 0.0183 / 0.0060
[399/1000][0/3]	Loss_D: 0.0185	Loss_G: 5.9526	D(x): 0.9927	D(G(z)): 0.0109 / 0.0063
[400/1000][0/3]	Loss_D: 0.0194	Loss_G: 6.0277	D(x): 0.9891	D(G(z)): 0.0083 / 0.0051
[401/1000][0/3]	Loss_D: 0.0200	Loss_G: 5.8983	D(x): 0.9897	D(G(z)): 0.0095 / 0.0052
[402/1000][0/3]	Loss_D: 0.0186	Loss_G: 5.9353	D(x): 0.9919	D(G(z)): 0.0103 / 0.0048
[403/1000][0/3]	Loss_D: 0.0180	Loss_G: 5.9752	D(x): 0.9919	D(G(z)): 0.0097 / 0.0053
[404/1000][0/3]	Loss_D: 0.0177	Loss_G: 5.9294	D(x): 0.9923	D(G(z)): 0.0099 / 0.0052
[405/1000][0/3]	Loss_D: 0.0161	Loss_G: 6.1052	D(x): 0.9913	D(G(z)): 0.0072 / 0.0047
[406/1000][0/3]	Loss_D: 0.0179	Loss_G: 6.0485	D(x): 0.9923	D(G(z)): 0.0100 / 0.0049
[407/1000][0/3]	Loss_D: 0.0209	Loss_G: 5.6660	D(x): 0.9945	D(G(z)): 0.0151 / 0.0068
[408/1000][0/3]	Loss_D: 0.0179	Loss_G: 5.7021	D(x): 0.9952	D(G(z)): 0.0128 / 0.0067
[409/1000][0/3]	Loss_D: 0.0146	Loss_G: 5.9791	D(x): 0.9925	D(G(z)): 0.0070 / 0.0048
[410/1000][0/3]	Loss_D: 0.0176	Loss_G: 5.8464	D(x): 0.9918	D(G(z)): 0.0092 / 0.0056
[411/1000][0/3]	Loss_D: 0.0217	Loss_G: 5.7755	D(x): 0.9894	D(G(z)): 0.0109 / 0.0066
[412/1000][0/3]	Loss_D: 0.0186	Loss_G: 5.8635	D(x): 0.9894	D(G(z)): 0.0078 / 0.0060
[413/1000][0/3]	Loss_D: 0.0185	Loss_G: 5.7132	D(x): 0.9932	D(G(z)): 0.0115 / 0.0064
[414/1000][0/3]	Loss_D: 0.0171	Loss_G: 5.9332	D(x): 0.9928	D(G(z)): 0.0097 / 0.0050
[415/1000][0/3]	Loss_D: 0.0143	Loss_G: 5.8850	D(x): 0.9926	D(G(z)): 0.0068 / 0.0048
[416/1000][0/3]	Loss_D: 0.0180	Loss_G: 5.8726	D(x): 0.9912	D(G(z)): 0.0090 / 0.0055
[417/1000][0/3]	Loss_D: 0.0191	Loss_G: 5.9286	D(x): 0.9908	D(G(z)): 0.0097 / 0.0057
[418/1000][0/3]	Loss_D: 0.0164	Loss_G: 5.7778	D(x): 0.9934	D(G(z)): 0.0096 / 0.0060
[419/1000][0/3]	Loss_D: 0.0179	Loss_G: 5.7255	D(x): 0.9950	D(G(z)): 0.0127 / 0.0067
[420/1000][0/3]	Loss_D: 0.0149	Loss_G: 6.1073	D(x): 0.9917	D(G(z)): 0.0065 / 0.0044
[421/1000][0/3]	Loss_D: 0.0191	Loss_G: 5.6662	D(x): 0.9927	D(G(z)): 0.0116 / 0.0062
[422/1000][0/3]	Loss_D: 0.0144	Loss_G: 6.0110	D(x): 0.9914	D(G(z)): 0.0058 / 0.0046
[423/1000][0/3]	Loss_D: 0.0188	Loss_G: 5.8011	D(x): 0.9898	D(G(z)): 0.0084 / 0.0054
[424/1000][0/3]	Loss_D: 0.0205	Loss_G: 5.8991	D(x): 0.9918	D(G(z)): 0.0120 / 0.0057
[425/1000][0/3]	Loss_D: 0.0169	Loss_G: 5.5588	D(x): 0.9919	D(G(z)): 0.0087 / 0.0066
[426/1000][0/3]	Loss_D: 0.0184	Loss_G: 5.8974	D(x): 0.9880	D(G(z)): 0.0063 / 0.0046
[427/1000][0/3]	Loss_D: 0.0172	Loss_G: 5.6556	D(x): 0.9930	D(G(z)): 0.0101 / 0.0064
[428/1000][0/3]	Loss_D: 0.0183	Loss_G: 5.7816	D(x): 0.9902	D(G(z)): 0.0083 / 0.0057
